estacao=Natal (automatica) (9000553);;;;;;;;;;;;;;;;;;;;;;;
municipio=Natal (2408102);;;;;;;;;;;;;;;;;;;;;;;
latitude=-5,8333;;;;;;;;;;;;;;;;;;;;;;;
longitude=-35,2;;;;;;;;;;;;;;;;;;;;;;;
altitude=39,0m ;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
* variaveis calculadas pelo sistema ;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
data ; tMin ; tMin Estimada ; tMed ; tMed Estimada ; tMax ; tMax Estimada ; precipitacao ; precipitacao Estimada ; estiagem* ; estiagemAgricola* ; urMin ; urMin Estimada ; urMax ; urMax Estimada ; evapotranspiracaoPotencial ; radiacaoSolar ; velocidadeVento ; pontoOrvalhoMinimo ; pontoOrvalhoMaximo ; pressaoAtmMinima ; pressaoAtmMaxima ; evapotranspiracaoReal* ; disponibilidadeAguaSolo*
17/08/2010;22,3;não;25,5;não;28,7;não;0;não;4;8;56;não;87;não;2,81;;9,4;18,4;21,9;1010,7;1011,8;1,58;55,63
16/08/2010;21,1;não;24,95;não;28,8;não;0;não;3;7;63;não;89;não;2,99;;8;19,2;22,4;1010,1;1011,1;1,74;57,21
15/08/2010;20,8;não;25,05;não;29,3;não;0;não;2;6;54;não;86;não;3,23;;7,5;18,1;21,1;1008,8;1010;1,93;58,95
14/08/2010;20,1;não;24,3;não;28,5;não;0;não;1;5;60;não;89;não;3;;8,5;18,1;21,4;1008,6;1011,3;1,86;60,88
13/08/2010;20,8;não;24,55;não;28,3;não;4,6;não;0;4;60;não;92;não;2,84;;9,4;17,1;22;1009,9;1012,4;2,84;62,74
12/08/2010;21,5;não;25;não;28,5;não;0;não;2;3;58;não;83;não;2,82;;8,8;17;20,3;1010,9;1012,9;1,74;60,98
11/08/2010;20,7;não;24,8;não;28,9;não;0;não;1;2;55;não;86;não;3,08;;9,5;18,1;20,3;1011,8;1013,4;1,96;62,72
10/08/2010;22,2;não;25,35;não;28,5;não;9,6;não;0;1;59;não;92;não;2,74;;8,5;18;23,2;1011,3;1012,1;2,74;64,68
09/08/2010;22,4;não;25,6;não;28,8;não;17,2;não;0;0;61;não;93;não;2,82;;8,1;19,5;22,2;1010,1;1012;2,82;57,82
08/08/2010;20,9;não;25,05;não;29,2;não;0;não;2;8;54;não;85;não;3,17;;7,7;18;21,3;1010,8;1012,6;1,39;43,44
07/08/2010;21,9;não;25,35;não;28,8;não;0;não;1;7;51;não;85;não;2,88;;6,1;17,3;21,5;1011,1;1012,2;1,31;44,83
06/08/2010;20,4;não;24,25;não;28,1;não;1;não;0;6;57;não;91;não;2,81;;5,5;17,9;21,2;1009,2;1010,8;1,85;46,14
05/08/2010;20,1;não;24,45;não;28,8;não;0,4;não;2;5;60;não;88;não;3,11;;8,1;17,7;22,1;1008,7;1010,4;1,69;46,99
04/08/2010;21,2;não;25,15;não;29,1;não;0,4;não;1;4;52;não;91;não;3,08;;8,9;17;22,4;1008,8;1010,4;1,71;48,28
03/08/2010;22;não;24,55;não;27,1;não;3,6;não;0;3;64;não;91;não;2,27;;6,3;19,2;22,3;1008,8;1010,3;2,27;49,59
02/08/2010;21,5;não;25,1;não;28,7;não;4;não;0;2;61;não;92;não;2,89;;8,6;19,4;22,8;1008,6;1009,6;2,89;48,26
01/08/2010;21,8;não;24,9;não;28;não;2;não;0;1;57;não;92;não;2,6;;8,8;18,5;21,8;1007,5;1008,2;2,28;47,15
31/07/2010;21,8;não;24,2;não;26,6;não;19,8;não;0;0;71;não;93;não;2,13;;8,8;20,4;23,3;1006,2;1008,2;2,13;47,43
30/07/2010;20,9;não;25,2;não;29,5;não;0,2;não;1;42;44;não;90;não;3,28;;8,4;15,5;20,7;1006,8;1009,8;1,13;29,76
29/07/2010;21,9;não;25,1;não;28,3;não;1,8;não;0;41;60;não;88;não;2,69;;10;19,3;22,7;1009;1010,9;2,08;30,69
28/07/2010;22,5;não;25,7;não;28,9;não;2,6;não;0;40;57;não;91;não;2,83;;9,6;18,5;22,2;1010;1011,1;2,67;30,97
27/07/2010;21,9;não;25,3;não;28,7;não;0;não;39;39;59;não;90;não;2,83;;9,6;19,3;21,6;1009,2;1010,3;0,89;31,04
26/07/2010;21,6;não;23,8;não;26;não;0;não;38;38;70;não;90;não;1,97;;7,8;19,6;21,3;1008,4;1011,3;0,63;31,93
25/07/2010;21,7;não;23,3;não;24,9;não;0;não;37;37;77;não;93;não;1,65;;5,9;19,8;22,1;1008,9;1011,1;0,54;32,56
24/07/2010;23,1;não;25,8;não;28,5;não;0;não;36;36;57;não;80;não;2,61;;8,1;17,9;21,1;1009,5;1012;0,88;33,1
23/07/2010;22;não;25,25;não;28,5;não;0;não;35;35;62;não;91;não;2,74;;9,3;19;22,4;1010,8;1011,9;0,94;33,98
22/07/2010;22,4;não;25,35;não;28,3;não;0;não;34;34;69;não;90;não;2,62;;6,6;20;23;1010,4;1011,7;0,93;34,92
21/07/2010;21,7;não;25,45;não;29,2;não;0;não;33;33;61;não;85;não;3,04;;8,5;18,8;21,8;1010,3;1012,1;1,11;35,85
20/07/2010;21,3;não;25,3;não;29,3;não;0;não;32;32;53;não;86;não;3,13;;7,8;17,4;21,1;1010,6;1012,1;1,17;36,96
19/07/2010;21,4;não;25,45;não;29,5;não;0;não;31;31;52;não;84;não;3,2;;8;18,1;21,1;1010,5;1011,2;1,24;38,13
18/07/2010;21,9;não;25,65;não;29,4;não;0;não;30;30;57;não;88;não;3,09;;8,7;18,8;21,9;1009,3;1010,9;1,24;39,37
17/07/2010;23,7;não;26,65;não;29,6;não;0;não;29;29;66;não;92;não;2,94;;8,3;21;24,3;1009,4;1010,8;1,21;40,61
16/07/2010;22,9;não;24,65;não;26,4;não;0;não;28;28;76;não;92;não;1,95;;6,2;21;23,4;1009,3;1010,9;0,82;41,82
15/07/2010;22,6;não;25,85;não;29,1;não;0;não;27;27;62;não;90;não;2,88;;6,3;20,7;22,8;1008,4;1009,2;1,25;42,64
14/07/2010;23,3;não;26,35;não;29,4;não;0;não;26;26;63;não;87;não;2,91;;6,1;20,5;23,2;1007,9;1009,2;1,3;43,89
13/07/2010;23;não;26,1;não;29,2;não;0;não;25;25;65;não;91;não;2,87;;6,9;21,1;23,9;1006,9;1008,1;1,31;45,19
12/07/2010;23;não;26,1;não;29,2;não;0;não;24;24;66;não;91;não;2,87;;5,9;20,6;23,5;1006,7;1008,6;1,35;46,5
11/07/2010;22,4;não;26,25;não;30,1;não;0;não;23;23;61;não;91;não;3,3;;6;20,8;22,8;1006,6;1008,7;1,61;47,85
10/07/2010;22;não;25,4;não;28,8;não;0;não;22;22;66;não;92;não;2,84;;6,9;20,4;23,3;1007,2;1009,6;1,43;49,46
09/07/2010;22,6;não;24,85;não;27,1;não;0;não;21;21;75;não;90;não;2,19;;7,1;20,8;23,9;1008,2;1010,1;1,12;50,89
08/07/2010;22;não;25,35;não;28,7;não;0;não;20;20;66;não;91;não;2,8;;7,4;20,4;23,2;1008,7;1010,3;1,48;52,01
07/07/2010;22,6;não;24,45;não;26,3;não;0;não;19;19;68;não;92;não;1,95;;6;19;22,6;1009,1;1009,8;1,05;53,49
06/07/2010;22,3;não;25,95;não;29,6;não;0;não;18;18;49;não;88;não;3,11;;9,7;17,5;21,5;1007,8;1008,9;1,72;54,54
05/07/2010;21,7;não;25,75;não;29,8;não;0;não;17;17;48;não;89;não;3,27;;8,5;17,3;21,4;1008;1008,8;1,88;56,26
04/07/2010;21,9;não;25,55;não;29,2;não;0;não;16;16;57;não;83;não;3;;9,7;18;21,7;1007,5;1009;1,77;58,14
03/07/2010;22,3;não;25,3;não;28,3;não;0;não;15;15;64;não;92;não;2,62;;7,2;18,7;23;1008,1;1009,6;1,59;59,91
02/07/2010;22,9;não;25,85;não;28,8;não;0;não;14;14;64;não;92;não;2,73;;8,5;20,2;23;1009,1;1009,8;1,7;61,5
01/07/2010;23,4;não;25,05;não;26,7;não;0;não;13;13;71;não;90;não;1,98;;6,3;19,7;23,6;1009,4;1010;1,26;63,2
30/06/2010;22,6;não;26,25;não;29,9;não;0;não;12;12;49;não;87;não;3,19;;8,4;18;22,4;1008,8;1009,5;2,09;64,46
29/06/2010;23,4;não;26,1;não;28,8;não;0;não;11;11;62;não;88;não;2,67;;8,2;19,9;22,3;1007,9;1009,6;1,8;66,55
28/06/2010;22,7;não;26,4;não;30,1;não;0;não;10;10;63;não;90;não;3,25;;6,9;20,5;24,5;1008,2;1008,8;2,26;68,35
27/06/2010;22;não;26,05;não;30,1;não;0;não;9;9;60;não;86;não;3,35;;6,3;18,6;22,7;1007,1;1009,2;2,41;70,61
26/06/2010;23;não;26,35;não;29,7;não;0;não;8;8;60;não;88;não;3,05;;8,6;18,5;22,6;1007,5;1010;2,26;73,02
25/06/2010;21,9;não;25,95;não;30;não;0;não;7;7;58;não;87;não;3,32;;9,4;18,9;22,4;1009,1;1010,9;2,54;75,28
24/06/2010;22,3;não;26;não;29,7;não;0;não;6;6;48;não;87;não;3,14;;8,9;16,9;21,9;1009,8;1011,4;2,48;77,82
23/06/2010;23,1;não;26,3;não;29,5;não;0;não;5;5;61;não;93;não;2,96;;6,4;20,3;23,7;1009,4;1011;2,41;80,3
22/06/2010;23,4;não;26,25;não;29,1;não;0;não;4;4;67;não;90;não;2,78;;5,7;21,1;23,9;1008;1009;2,33;82,71
21/06/2010;23,1;não;26,4;não;29,7;não;0;não;3;3;62;não;90;não;3,04;;6,2;20,9;23,4;1006,9;1008;2,63;85,04
20/06/2010;22,7;não;26,2;não;29,7;não;0;não;2;2;62;não;90;não;3,09;;7,9;21;23,4;1006,1;1007,4;2,75;87,67
19/06/2010;25,8;não;27,8;não;29,8;não;0;não;1;1;58;não;79;não;2,74;;7;20,1;22,7;1006,4;1007,8;2,51;90,42
18/06/2010;24,3;não;27;não;29,7;não;41,2;não;0;0;63;não;94;não;2,89;;6;21,4;24,3;1006,3;1008,2;2,89;92,93
17/06/2010;23,2;não;24,7;não;26,2;não;22,8;não;0;0;83;não;93;não;1,86;;4,9;21,8;24,7;1006,4;1008,7;1,86;54,62
16/06/2010;22,8;não;26,4;não;30;não;0;não;4;4;61;não;91;não;3,2;;7;21,1;23,1;1007,7;1010;1,1;33,68
15/06/2010;22,2;não;24,05;não;25,9;não;0;não;3;3;79;não;92;não;1,87;;5,3;19,5;22,9;1009,2;1011,2;0,65;34,78
14/06/2010;21,8;não;24,55;não;27,3;não;0;não;2;2;70;não;92;não;2,34;;7,8;20,2;22,2;1009,7;1010,7;0,84;35,43
13/06/2010;24;não;26,6;não;29,2;não;0;não;1;1;61;não;86;não;2,74;;7;20,4;23,6;1008,5;1010;1,01;36,27
12/06/2010;23,4;não;26,95;não;30,5;não;14;não;0;0;56;não;88;não;3,32;;8;20,3;23,1;1008,4;1010,1;3,32;37,28
11/06/2010;24,1;não;27,15;não;30,2;não;14,6;não;0;0;60;não;87;não;3,11;;7,5;21;23;1008,7;1010,2;3,11;26,6
10/06/2010;22,6;não;26,45;não;30,3;não;0;não;11;50;59;não;92;não;3,35;;7,7;20,6;23,4;1008,7;1010;0,52;15,11
09/06/2010;22,5;não;26,3;não;30,1;não;0;não;10;49;59;não;88;não;3,28;;7,4;20,2;22,8;1008,8;1011,5;0,52;15,63
08/06/2010;22,9;não;26,55;não;30,2;não;0;não;9;48;58;não;88;não;3,27;;7,7;20,4;23,6;1010;1011,3;0,54;16,15
07/06/2010;26,4;não;28,7;não;31;não;0;não;8;47;49;não;81;não;3,12;;6,3;18,7;23,7;1010;1010,9;0,52;16,69
06/06/2010;24;não;27,05;não;30,1;não;0;não;7;46;67;não;91;não;3,08;;5,5;21,7;24,2;1008,4;1010,2;0,54;17,21
05/06/2010;22,9;não;26,75;não;30,6;não;0;não;6;45;59;não;92;não;3,43;;4,5;21,1;23,6;1009,3;1010,6;0,62;17,75
04/06/2010;24,1;não;26,8;não;29,5;não;0;não;5;44;64;não;92;não;2,84;;5,1;21,5;24,4;1009,4;1010,6;0,53;18,37
03/06/2010;25;não;27,75;não;30,5;não;0,2;não;4;43;67;não;88;não;3,11;;6,2;22,6;24,7;1008,5;1010,1;0,76;18,9
02/06/2010;24,1;não;27,35;não;30,6;não;0,2;não;3;42;63;não;91;não;3,27;;6,5;22,3;24,2;1007,6;1009,8;0,81;19,46
01/06/2010;23,2;não;26,65;não;30,1;não;0;não;2;41;65;não;93;não;3,19;;4,9;21,9;24,7;1008,7;1010,9;0,65;20,07
31/05/2010;23,9;não;26;não;28,1;não;0;não;1;40;77;não;94;não;2,38;;4,8;22,6;24,2;1009;1011,6;0,5;20,72
30/05/2010;24,4;não;27,8;não;31,2;não;2,2;não;0;39;57;não;88;não;3,48;;6,6;21,4;24,2;1008,7;1009,6;2,47;21,22
29/05/2010;24,5;não;27,65;não;30,8;não;4,2;não;0;38;54;não;88;não;3,3;;7,5;20,1;24,2;1007;1008,1;3,3;21,49
28/05/2010;24,1;não;27,5;não;30,9;não;3,8;não;0;37;55;não;87;não;3,4;;7;20,3;23,6;1006,2;1008,3;3,4;20,59
27/05/2010;24,1;não;27,3;não;30,5;não;0,8;não;33;36;63;não;89;não;3,24;;7,2;22,1;23,8;1006,2;1007,9;1,3;20,19
